"site_name","subsite","spp","year","treatment","plot","plant_id","phen_stage","prior_visit","doy"
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP101C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP101C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP101C","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP101C","BB2","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP101C","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP101C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP101C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP102E","AR1","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP102E","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP102E","AR3","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP102E","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP102E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP102E","BB1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP102E","BB2","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP102E","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP102E","BB4","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP102E","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP102C","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP102C","AR2","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP102C","AR3","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP102C","AR4","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP102C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP102C","BB1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP102C","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP102C","BB3","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP102C","BB4","1st_flower_open",191,198
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP102C","BB5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP103E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP103E","AR2","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP103E","AR3","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP103E","AR4","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP103E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP103E","BB1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP103E","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP103E","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP103E","BB4","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP103E","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP103C","AR1","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP103C","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP103C","AR3","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP103C","AR4","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP103C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP103C","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP103C","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP103C","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP103C","BB4","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP103C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP251E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP251E","AR2","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP251E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP251E","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP251E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP251E","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP251E","BB2","1st_flower_open",198,201
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP251E","BB3","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP251E","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP251E","BB5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP251C","AR1","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP251C","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP251C","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP251C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP251C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP251C","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP251C","BB2","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP251C","BB3","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP251C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP251C","BB5","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP252E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP252E","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP252E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP252E","AR4","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP252E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP252E","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP252E","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP252E","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP252E","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP252E","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP252C","AR1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP252C","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP252C","AR3","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP252C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP252C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP252C","BB1","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP252C","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP252C","BB3","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP252C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP252C","BB5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP253E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP253E","AR2","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP253E","AR3","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP253E","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP253E","AR5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP253E","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP253E","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP253E","BB3","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP253E","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP253E","BB5","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP253C","AR1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP253C","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP253C","AR3","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP253C","AR4","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP253C","AR5","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP253C","BB1","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP253C","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP253C","BB3","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP253C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP253C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP451E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP451E","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP451E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP451E","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP451E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP451E","BB1","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP451E","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP451E","BB3","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP451E","BB4","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP451E","BB5","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP451C","AR1","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP451C","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP451C","AR3","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP451C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP451C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP451C","BB1","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP451C","BB2","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP451C","BB3","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP451C","BB4","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP451C","BB5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP452E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP452E","AR2","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP452E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP452E","AR4","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP452E","AR5","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP452E","BB1","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP452E","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP452E","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP452E","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP452E","BB5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP452C","AR1","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP452C","AR2","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP452C","AR3","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP452C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP452C","AR5","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP452C","BB1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP452C","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP452C","BB3","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP452C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP452C","BB5","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP453E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP453E","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP453E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP453E","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP453E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP453E","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP453E","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP453E","BB3","1st_flower_open",191,198
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP453E","BB4","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP453E","BB5","1st_flower_open",203,206
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP453C","AR1","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP453C","AR2","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP453C","AR3","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP453C","AR4","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP453C","AR5","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP453C","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP453C","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP453C","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP453C","BB4","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP453C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP751E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP751E","AR2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP751E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP751E","AR4","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP751E","AR5","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP751E","BB1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP751E","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP751E","BB3","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP751E","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP751E","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP751C","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP751C","AR2","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP751C","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP751C","AR4","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP751C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP751C","BB1","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP751C","BB2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP751C","BB3","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP751C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP751C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP752E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP752E","AR2","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP752E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP752E","AR4","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP752E","AR5","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP752E","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP752E","BB2","1st_flower_open",191,198
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP752E","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP752E","BB4","1st_flower_open",191,198
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP752E","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP752C","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP752C","AR2","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP752C","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP752C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP752C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP752C","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP752C","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP752C","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP752C","BB4","1st_flower_open",191,198
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP752C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP753E","AR1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP753E","AR2","1st_flower_open",168,172
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP753E","AR3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP753E","AR4","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"OTC","EP753E","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP753E","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP753E","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP753E","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP753E","BB4","1st_flower_open",177,178
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"OTC","EP753E","BB5","1st_flower_open",186,190
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP753C","AR1","1st_flower_open",163,168
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP753C","AR2","1st_flower_open",182,183
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP753C","AR3","1st_flower_open",162,163
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP753C","AR4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1996,"CTL","EP753C","AR5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP753C","BB1","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP753C","BB2","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP753C","BB3","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP753C","BB4","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1996,"CTL","EP753C","BB5","1st_flower_open",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_DEEP_OTC","101E","AR1","1st_petal_shed",NA,197
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_DEEP_OTC","101E","AR2","1st_petal_shed",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_DEEP_OTC","101E","AR3","1st_petal_shed",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_DEEP_OTC","101E","AR4","1st_petal_shed",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_DEEP_OTC","101E","AR5","1st_petal_shed",NA,197
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_DEEP_OTC","101E","BB1","1st_petal_shed",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_DEEP_OTC","101E","BB2","1st_petal_shed",NA,NA
